"","Spearman_r","p_value","Site1","Taxa1","Site2","Taxa2","adjust_p","Type1","Type2","Annotation"
"721",0.251422785569639,NA,"Ub","Cutibacterium_acnes","Fo","Cutibacterium_acnes",NA,"Inter-Site","Same-Species",NA
"722",0.250870615807219,NA,"Ub","Finegoldia_magna","Vf","Finegoldia_magna",NA,"Inter-Site","Same-Species",NA
"723",0.248281681865117,NA,"Ll","Staphylococcus_epidermidis","Ax","Staphylococcus_epidermidis",NA,"Inter-Site","Same-Species",NA
"724",0.247148986400268,NA,"Ub","Micrococcus_luteus","Ch","Micrococcus_luteus",NA,"Inter-Site","Same-Species",NA
"725",0.247049537904143,NA,"Ub","Corynebacterium_kroppenstedtii","Vf","Corynebacterium_kroppenstedtii",NA,"Inter-Site","Same-Species",NA
"726",0.246756414404898,NA,"Sc","Brevibacterium_casei","Ps","Brevibacterium_casei",NA,"Inter-Site","Same-Species",NA
"727",0.241143028575714,NA,"Ac","Cutibacterium_acnes","Fo","Cutibacterium_acnes",NA,"Inter-Site","Same-Species",NA
"728",0.241035601109306,NA,"Ub","Staphylococcus_epidermidis","Ch","Staphylococcus_epidermidis",NA,"Inter-Site","Same-Species",NA
"729",0.239303485601077,NA,"Ub","Corynebacterium_kroppenstedtii","Ch","Corynebacterium_kroppenstedtii",NA,"Inter-Site","Same-Species",NA
"730",0.23907626132895,NA,"Ac","Malassezia_restricta","Ps","Malassezia_restricta",NA,"Inter-Site","Same-Species",NA
"731",0.237838036974293,NA,"Ac","Staphylococcus_epidermidis","Ax","Staphylococcus_epidermidis",NA,"Inter-Site","Same-Species",NA
"732",0.234328543042456,NA,"Ll","Corynebacterium_kroppenstedtii","Ub","Corynebacterium_kroppenstedtii",NA,"Inter-Site","Same-Species",NA
"733",0.232365776236543,NA,"Ch","Streptococcus_mitis_oralis_pneumoniae","Ax","Streptococcus_mitis_oralis_pneumoniae",NA,"Inter-Site","Same-Species",NA
"734",0.23228051046744,NA,"Vf","Cutibacterium_granulosum","Ch","Cutibacterium_granulosum",NA,"Inter-Site","Same-Species",NA
"735",0.23221954332491,NA,"Ub","Malassezia_restricta","Ps","Malassezia_restricta",NA,"Inter-Site","Same-Species",NA
"736",0.231500333375711,NA,"Ll","Cutibacterium_avidum","Fo","Cutibacterium_avidum",NA,"Inter-Site","Same-Species",NA
"737",0.231421221706044,NA,"Ub","Staphylococcus_hominis","Ac","Staphylococcus_hominis",NA,"Inter-Site","Same-Species",NA
"738",0.228980921188672,NA,"Ac","Malassezia_restricta","Sc","Malassezia_restricta",NA,"Inter-Site","Same-Species",NA
"739",0.227777410742541,NA,"Sc","Staphylococcus_caprae_capitis","Ps","Staphylococcus_caprae_capitis",NA,"Inter-Site","Same-Species",NA
"740",0.22507253574417,NA,"Fo","Streptococcus_mitis_oralis_pneumoniae","Ax","Streptococcus_mitis_oralis_pneumoniae",NA,"Inter-Site","Same-Species",NA
"741",-0.223506410193042,NA,"Ll","Corynebacterium_pseudogenitalium","Ps","Corynebacterium_pseudogenitalium",NA,"Inter-Site","Same-Species",NA
"742",0.222738115511159,NA,"Ub","Cutibacterium_avidum","Vf","Cutibacterium_avidum",NA,"Inter-Site","Same-Species",NA
"743",0.222456747225992,NA,"Sc","Cutibacterium_granulosum","Ps","Cutibacterium_granulosum",NA,"Inter-Site","Same-Species",NA
"744",-0.221514551693487,NA,"Sc","Brevibacterium_casei","Ch","Brevibacterium_casei",NA,"Inter-Site","Same-Species",NA
"745",-0.219909822606808,NA,"Ll","Finegoldia_magna","Sc","Finegoldia_magna",NA,"Inter-Site","Same-Species",NA
"746",0.217560510605303,NA,"Ch","Corynebacterium_tuberculostearicum","Fo","Corynebacterium_tuberculostearicum",NA,"Inter-Site","Same-Species",NA
"747",0.215825022851113,NA,"Ll","Corynebacterium_kroppenstedtii","Ps","Corynebacterium_kroppenstedtii",NA,"Inter-Site","Same-Species",NA
"748",0.215391947302588,NA,"Ll","Brevibacterium_casei","Ac","Brevibacterium_casei",NA,"Inter-Site","Same-Species",NA
"749",0.214245536449005,NA,"Ac","Cutibacterium_granulosum","Ch","Cutibacterium_granulosum",NA,"Inter-Site","Same-Species",NA
"750",-0.214215984530527,NA,"Ll","Staphylococcus_hominis","Ps","Staphylococcus_hominis",NA,"Inter-Site","Same-Species",NA
"751",0.212707395992381,NA,"Ll","Malassezia_restricta","Ps","Malassezia_restricta",NA,"Inter-Site","Same-Species",NA
"752",0.211422597476065,NA,"Fo","Micrococcus_luteus","Ax","Micrococcus_luteus",NA,"Inter-Site","Same-Species",NA
"753",0.211173876576454,NA,"Ub","Corynebacterium_tuberculostearicum","Fo","Corynebacterium_tuberculostearicum",NA,"Inter-Site","Same-Species",NA
"754",0.211129464718173,NA,"Sc","Brevibacterium_casei","Fo","Brevibacterium_casei",NA,"Inter-Site","Same-Species",NA
"755",0.210049342931243,NA,"Ll","Staphylococcus_epidermidis","Sc","Staphylococcus_epidermidis",NA,"Inter-Site","Same-Species",NA
"756",0.209985594384596,NA,"Sc","Moraxella_osloensis","Ps","Moraxella_osloensis",NA,"Inter-Site","Same-Species",NA
"757",0.209827927588323,NA,"Ac","Moraxella_osloensis","Fo","Moraxella_osloensis",NA,"Inter-Site","Same-Species",NA
"758",0.209250956091769,NA,"Vf","Moraxella_osloensis","Fo","Moraxella_osloensis",NA,"Inter-Site","Same-Species",NA
"759",0.206507008210255,NA,"Ll","Cutibacterium_granulosum","Vf","Cutibacterium_granulosum",NA,"Inter-Site","Same-Species",NA
"760",0.2056320192946,NA,"Ub","Brevibacterium_casei","Ps","Brevibacterium_casei",NA,"Inter-Site","Same-Species",NA
"761",0.205151585671466,NA,"Vf","Staphylococcus_epidermidis","Ax","Staphylococcus_epidermidis",NA,"Inter-Site","Same-Species",NA
"762",-0.205113891379811,NA,"Ll","Cutibacterium_granulosum","Sc","Cutibacterium_granulosum",NA,"Inter-Site","Same-Species",NA
"763",0.204905738579087,NA,"Ll","Cutibacterium_acnes","Ax","Cutibacterium_acnes",NA,"Inter-Site","Same-Species",NA
"764",0.204579921368146,NA,"Ac","Cutibacterium_acnes","Sc","Cutibacterium_acnes",NA,"Inter-Site","Same-Species",NA
"765",0.204495604188217,NA,"Ub","Brevibacterium_casei","Ch","Brevibacterium_casei",NA,"Inter-Site","Same-Species",NA
"766",0.204130983260344,NA,"Fo","Brevibacterium_casei","Ax","Brevibacterium_casei",NA,"Inter-Site","Same-Species",NA
"767",0.20061059863073,NA,"Vf","Malassezia_globosa","Fo","Malassezia_globosa",NA,"Inter-Site","Same-Species",NA
"768",0.200543814078782,NA,"Ub","Staphylococcus_caprae_capitis","Fo","Staphylococcus_caprae_capitis",NA,"Inter-Site","Same-Species",NA
"769",0.200533618101717,NA,"Ac","Streptococcus_mitis_oralis_pneumoniae","Fo","Streptococcus_mitis_oralis_pneumoniae",NA,"Inter-Site","Same-Species",NA
"770",-0.200246086446309,NA,"Ac","Brevibacterium_casei","Ps","Brevibacterium_casei",NA,"Inter-Site","Same-Species",NA
"771",0.19997704843576,NA,"Ch","Malassezia_restricta","Ps","Malassezia_restricta",NA,"Inter-Site","Same-Species",NA
"772",0.197406435160879,NA,"Vf","Cutibacterium_acnes","Fo","Cutibacterium_acnes",NA,"Inter-Site","Same-Species",NA
"773",0.197256992654257,NA,"Ac","Staphylococcus_caprae_capitis","Fo","Staphylococcus_caprae_capitis",NA,"Inter-Site","Same-Species",NA
"774",0.197237581442874,NA,"Ll","Staphylococcus_caprae_capitis","Ub","Staphylococcus_caprae_capitis",NA,"Inter-Site","Same-Species",NA
"775",0.196715460409618,NA,"Ac","Staphylococcus_caprae_capitis","Ch","Staphylococcus_caprae_capitis",NA,"Inter-Site","Same-Species",NA
"776",0.195778267391456,NA,"Ub","Staphylococcus_caprae_capitis","Ch","Staphylococcus_caprae_capitis",NA,"Inter-Site","Same-Species",NA
"777",0.195358800402582,NA,"Ub","Cutibacterium_avidum","Sc","Cutibacterium_avidum",NA,"Inter-Site","Same-Species",NA
"778",0.192709262805664,NA,"Ll","Brevibacterium_casei","Vf","Brevibacterium_casei",NA,"Inter-Site","Same-Species",NA
"779",0.192420737546968,NA,"Ch","Moraxella_osloensis","Ax","Moraxella_osloensis",NA,"Inter-Site","Same-Species",NA
"780",-0.191864476507413,NA,"Ll","Corynebacterium_tuberculostearicum","Ps","Corynebacterium_tuberculostearicum",NA,"Inter-Site","Same-Species",NA
"781",0.187438886813408,NA,"Ac","Micrococcus_luteus","Ch","Micrococcus_luteus",NA,"Inter-Site","Same-Species",NA
"782",0.185559411466631,NA,"Ll","Staphylococcus_epidermidis","Ch","Staphylococcus_epidermidis",NA,"Inter-Site","Same-Species",NA
"783",0.183266300894764,NA,"Sc","Brevibacterium_casei","Ax","Brevibacterium_casei",NA,"Inter-Site","Same-Species",NA
"784",0.183024524228047,NA,"Ch","Staphylococcus_caprae_capitis","Fo","Staphylococcus_caprae_capitis",NA,"Inter-Site","Same-Species",NA
"785",0.18285674917692,NA,"Fo","Staphylococcus_hominis","Ax","Staphylococcus_hominis",NA,"Inter-Site","Same-Species",NA
"786",0.182151274239859,NA,"Sc","Cutibacterium_avidum","Ps","Cutibacterium_avidum",NA,"Inter-Site","Same-Species",NA
"787",-0.180885879999831,NA,"Ub","Corynebacterium_pseudogenitalium","Ps","Corynebacterium_pseudogenitalium",NA,"Inter-Site","Same-Species",NA
"788",-0.178943069764705,NA,"Vf","Corynebacterium_kroppenstedtii","Sc","Corynebacterium_kroppenstedtii",NA,"Inter-Site","Same-Species",NA
"789",0.177052300732177,NA,"Ub","Streptococcus_mitis_oralis_pneumoniae","Ax","Streptococcus_mitis_oralis_pneumoniae",NA,"Inter-Site","Same-Species",NA
"790",0.176398510436943,NA,"Ub","Finegoldia_magna","Ch","Finegoldia_magna",NA,"Inter-Site","Same-Species",NA
"791",0.176005284901658,NA,"Ub","Corynebacterium_tuberculostearicum","Ac","Corynebacterium_tuberculostearicum",NA,"Inter-Site","Same-Species",NA
"792",-0.175973687987888,NA,"Ac","Corynebacterium_kroppenstedtii","Ax","Corynebacterium_kroppenstedtii",NA,"Inter-Site","Same-Species",NA
"793",0.173544824159382,NA,"Ub","Micrococcus_luteus","Ax","Micrococcus_luteus",NA,"Inter-Site","Same-Species",NA
"794",0.172194872976343,NA,"Ll","Corynebacterium_tuberculostearicum","Ac","Corynebacterium_tuberculostearicum",NA,"Inter-Site","Same-Species",NA
"795",0.171329281182707,NA,"Ll","Malassezia_restricta","Sc","Malassezia_restricta",NA,"Inter-Site","Same-Species",NA
"796",0.168061886665939,NA,"Sc","Malassezia_globosa","Ps","Malassezia_globosa",NA,"Inter-Site","Same-Species",NA
"797",-0.166090586755612,NA,"Fo","Cutibacterium_avidum","Ax","Cutibacterium_avidum",NA,"Inter-Site","Same-Species",NA
"798",-0.166083690392884,NA,"Vf","Micrococcus_luteus","Sc","Micrococcus_luteus",NA,"Inter-Site","Same-Species",NA
"799",0.165264500994005,NA,"Ub","Corynebacterium_pseudogenitalium","Vf","Corynebacterium_pseudogenitalium",NA,"Inter-Site","Same-Species",NA
"800",0.165128209267847,NA,"Ll","Corynebacterium_kroppenstedtii","Ch","Corynebacterium_kroppenstedtii",NA,"Inter-Site","Same-Species",NA
"801",0.163516528035247,NA,"Ll","Cutibacterium_avidum","Ub","Cutibacterium_avidum",NA,"Inter-Site","Same-Species",NA
"802",0.163484099048243,NA,"Ac","Corynebacterium_kroppenstedtii","Ps","Corynebacterium_kroppenstedtii",NA,"Inter-Site","Same-Species",NA
"803",-0.161762551385319,NA,"Vf","Corynebacterium_pseudogenitalium","Ps","Corynebacterium_pseudogenitalium",NA,"Inter-Site","Same-Species",NA
"804",0.161711014057446,NA,"Ub","Streptococcus_mitis_oralis_pneumoniae","Ch","Streptococcus_mitis_oralis_pneumoniae",NA,"Inter-Site","Same-Species",NA
"805",0.161174589805228,NA,"Ub","Cutibacterium_acnes","Ch","Cutibacterium_acnes",NA,"Inter-Site","Same-Species",NA
"806",0.160852943899525,NA,"Vf","Micrococcus_luteus","Ch","Micrococcus_luteus",NA,"Inter-Site","Same-Species",NA
"807",0.159530548087669,NA,"Ac","Cutibacterium_acnes","Ch","Cutibacterium_acnes",NA,"Inter-Site","Same-Species",NA
"808",-0.157721054680723,NA,"Ll","Brevibacterium_casei","Ps","Brevibacterium_casei",NA,"Inter-Site","Same-Species",NA
"809",-0.157143484127342,NA,"Sc","Cutibacterium_granulosum","Ax","Cutibacterium_granulosum",NA,"Inter-Site","Same-Species",NA
"810",-0.156413687658615,NA,"Ac","Streptococcus_mitis_oralis_pneumoniae","Ps","Streptococcus_mitis_oralis_pneumoniae",NA,"Inter-Site","Same-Species",NA
"811",0.1558914557457,NA,"Vf","Cutibacterium_acnes","Ch","Cutibacterium_acnes",NA,"Inter-Site","Same-Species",NA
"812",-0.155698851765312,NA,"Ac","Brevibacterium_casei","Ax","Brevibacterium_casei",NA,"Inter-Site","Same-Species",NA
"813",0.154632096298264,NA,"Ch","Streptococcus_mitis_oralis_pneumoniae","Ps","Streptococcus_mitis_oralis_pneumoniae",NA,"Inter-Site","Same-Species",NA
"814",-0.15448836687623,NA,"Ac","Corynebacterium_pseudogenitalium","Ps","Corynebacterium_pseudogenitalium",NA,"Inter-Site","Same-Species",NA
"815",0.154312286504657,NA,"Sc","Staphylococcus_caprae_capitis","Fo","Staphylococcus_caprae_capitis",NA,"Inter-Site","Same-Species",NA
"816",0.154186752112193,NA,"Ll","Streptococcus_mitis_oralis_pneumoniae","Ax","Streptococcus_mitis_oralis_pneumoniae",NA,"Inter-Site","Same-Species",NA
"817",0.153205208912464,NA,"Sc","Staphylococcus_caprae_capitis","Ch","Staphylococcus_caprae_capitis",NA,"Inter-Site","Same-Species",NA
"818",0.152416978213047,NA,"Vf","Staphylococcus_caprae_capitis","Fo","Staphylococcus_caprae_capitis",NA,"Inter-Site","Same-Species",NA
"819",0.152048328407623,NA,"Ac","Staphylococcus_caprae_capitis","Sc","Staphylococcus_caprae_capitis",NA,"Inter-Site","Same-Species",NA
"820",0.152003357085197,NA,"Ll","Cutibacterium_acnes","Ch","Cutibacterium_acnes",NA,"Inter-Site","Same-Species",NA
"821",0.151955379147285,NA,"Ub","Moraxella_osloensis","Ch","Moraxella_osloensis",NA,"Inter-Site","Same-Species",NA
"822",0.151505287632191,NA,"Ll","Cutibacterium_acnes","Ps","Cutibacterium_acnes",NA,"Inter-Site","Same-Species",NA
"823",-0.150683686906494,NA,"Vf","Micrococcus_luteus","Ps","Micrococcus_luteus",NA,"Inter-Site","Same-Species",NA
"824",-0.14946905522819,NA,"Ll","Dermabacter_sp_HFH0086","Vf","Dermabacter_sp_HFH0086",NA,"Inter-Site","Same-Species",NA
"825",-0.148950382668602,NA,"Vf","Malassezia_restricta","Ax","Malassezia_restricta",NA,"Inter-Site","Same-Species",NA
"826",-0.148344346649668,NA,"Ll","Finegoldia_magna","Ch","Finegoldia_magna",NA,"Inter-Site","Same-Species",NA
"827",0.147666513529114,NA,"Ub","Corynebacterium_kroppenstedtii","Ax","Corynebacterium_kroppenstedtii",NA,"Inter-Site","Same-Species",NA
"828",-0.147506472206911,NA,"Ll","Moraxella_osloensis","Ps","Moraxella_osloensis",NA,"Inter-Site","Same-Species",NA
"829",-0.146500749822863,NA,"Ac","Malassezia_restricta","Ax","Malassezia_restricta",NA,"Inter-Site","Same-Species",NA
"830",0.144946645441188,NA,"Sc","Cutibacterium_acnes","Ch","Cutibacterium_acnes",NA,"Inter-Site","Same-Species",NA
"831",-0.144159841964425,NA,"Ac","Corynebacterium_pseudogenitalium","Sc","Corynebacterium_pseudogenitalium",NA,"Inter-Site","Same-Species",NA
"832",0.14368729277015,NA,"Ll","Streptococcus_mitis_oralis_pneumoniae","Fo","Streptococcus_mitis_oralis_pneumoniae",NA,"Inter-Site","Same-Species",NA
"833",-0.143434446456702,NA,"Sc","Cutibacterium_avidum","Fo","Cutibacterium_avidum",NA,"Inter-Site","Same-Species",NA
"834",0.143212395875058,NA,"Vf","Micrococcus_luteus","Ax","Micrococcus_luteus",NA,"Inter-Site","Same-Species",NA
"835",0.142970074251856,NA,"Ac","Cutibacterium_acnes","Ps","Cutibacterium_acnes",NA,"Inter-Site","Same-Species",NA
"836",0.14262249218055,NA,"Ub","Corynebacterium_pseudogenitalium","Ac","Corynebacterium_pseudogenitalium",NA,"Inter-Site","Same-Species",NA
"837",0.142533957482055,NA,"Ll","Corynebacterium_tuberculostearicum","Ub","Corynebacterium_tuberculostearicum",NA,"Inter-Site","Same-Species",NA
"838",-0.142342244210367,NA,"Vf","Corynebacterium_pseudogenitalium","Sc","Corynebacterium_pseudogenitalium",NA,"Inter-Site","Same-Species",NA
"839",-0.142322112123022,NA,"Ac","Staphylococcus_hominis","Ps","Staphylococcus_hominis",NA,"Inter-Site","Same-Species",NA
"840",-0.142071767847718,NA,"Ub","Staphylococcus_hominis","Ps","Staphylococcus_hominis",NA,"Inter-Site","Same-Species",NA
"841",0.141947261602592,NA,"Ll","Cutibacterium_acnes","Sc","Cutibacterium_acnes",NA,"Inter-Site","Same-Species",NA
"842",-0.140290446178303,NA,"Ac","Micrococcus_luteus","Ps","Micrococcus_luteus",NA,"Inter-Site","Same-Species",NA
"843",0.139860122735878,NA,"Fo","Staphylococcus_caprae_capitis","Ps","Staphylococcus_caprae_capitis",NA,"Inter-Site","Same-Species",NA
"844",0.139577003221265,NA,"Vf","Staphylococcus_caprae_capitis","Ch","Staphylococcus_caprae_capitis",NA,"Inter-Site","Same-Species",NA
"845",0.139252218941415,NA,"Ub","Corynebacterium_kroppenstedtii","Ac","Corynebacterium_kroppenstedtii",NA,"Inter-Site","Same-Species",NA
"846",0.139111271064633,NA,"Ll","Cutibacterium_granulosum","Ax","Cutibacterium_granulosum",NA,"Inter-Site","Same-Species",NA
"847",0.138954151070232,NA,"Ll","Micrococcus_luteus","Ch","Micrococcus_luteus",NA,"Inter-Site","Same-Species",NA
"848",0.136847056736815,NA,"Ll","Streptococcus_mitis_oralis_pneumoniae","Ac","Streptococcus_mitis_oralis_pneumoniae",NA,"Inter-Site","Same-Species",NA
"849",0.136152121281838,NA,"Vf","Cutibacterium_acnes","Ax","Cutibacterium_acnes",NA,"Inter-Site","Same-Species",NA
"850",0.13613388903731,NA,"Vf","Staphylococcus_caprae_capitis","Sc","Staphylococcus_caprae_capitis",NA,"Inter-Site","Same-Species",NA
"851",-0.136002850247678,NA,"Ll","Corynebacterium_pseudogenitalium","Ch","Corynebacterium_pseudogenitalium",NA,"Inter-Site","Same-Species",NA
"852",-0.134488134041247,NA,"Ll","Corynebacterium_kroppenstedtii","Sc","Corynebacterium_kroppenstedtii",NA,"Inter-Site","Same-Species",NA
"853",0.134177760326142,NA,"Ll","Streptococcus_mitis_oralis_pneumoniae","Ps","Streptococcus_mitis_oralis_pneumoniae",NA,"Inter-Site","Same-Species",NA
"854",-0.134014232762098,NA,"Sc","Corynebacterium_pseudogenitalium","Fo","Corynebacterium_pseudogenitalium",NA,"Inter-Site","Same-Species",NA
"855",-0.13283488032061,NA,"Ac","Corynebacterium_kroppenstedtii","Sc","Corynebacterium_kroppenstedtii",NA,"Inter-Site","Same-Species",NA
"856",0.13248611953062,NA,"Ub","Cutibacterium_granulosum","Ac","Cutibacterium_granulosum",NA,"Inter-Site","Same-Species",NA
"857",-0.132348924807372,NA,"Ll","Finegoldia_magna","Ps","Finegoldia_magna",NA,"Inter-Site","Same-Species",NA
"858",0.13174238909632,NA,"Ub","Malassezia_globosa","Ps","Malassezia_globosa",NA,"Inter-Site","Same-Species",NA
"859",0.131408201385333,NA,"Ub","Cutibacterium_granulosum","Fo","Cutibacterium_granulosum",NA,"Inter-Site","Same-Species",NA
"860",0.131366948542704,NA,"Vf","Cutibacterium_avidum","Ps","Cutibacterium_avidum",NA,"Inter-Site","Same-Species",NA
"861",-0.130711818151587,NA,"Ac","Cutibacterium_granulosum","Sc","Cutibacterium_granulosum",NA,"Inter-Site","Same-Species",NA
"862",-0.130461554188878,NA,"Ll","Brevibacterium_casei","Sc","Brevibacterium_casei",NA,"Inter-Site","Same-Species",NA
"863",-0.129071019217009,NA,"Ll","Micrococcus_luteus","Ps","Micrococcus_luteus",NA,"Inter-Site","Same-Species",NA
"864",-0.128803255035251,NA,"Sc","Cutibacterium_avidum","Ch","Cutibacterium_avidum",NA,"Inter-Site","Same-Species",NA
"865",0.128609656161962,NA,"Fo","Corynebacterium_tuberculostearicum","Ps","Corynebacterium_tuberculostearicum",NA,"Inter-Site","Same-Species",NA
"866",-0.127545263566404,NA,"Ch","Cutibacterium_avidum","Ax","Cutibacterium_avidum",NA,"Inter-Site","Same-Species",NA
"867",0.126885172129303,NA,"Fo","Cutibacterium_acnes","Ps","Cutibacterium_acnes",NA,"Inter-Site","Same-Species",NA
"868",-0.126713491911673,NA,"Vf","Moraxella_osloensis","Ps","Moraxella_osloensis",NA,"Inter-Site","Same-Species",NA
"869",-0.126408103102147,NA,"Fo","Dermabacter_sp_HFH0086","Ax","Dermabacter_sp_HFH0086",NA,"Inter-Site","Same-Species",NA
"870",0.125795189645163,NA,"Vf","Finegoldia_magna","Fo","Finegoldia_magna",NA,"Inter-Site","Same-Species",NA
"871",0.125678006575639,NA,"Vf","Staphylococcus_epidermidis","Sc","Staphylococcus_epidermidis",NA,"Inter-Site","Same-Species",NA
"872",0.12558571848446,NA,"Ch","Finegoldia_magna","Ps","Finegoldia_magna",NA,"Inter-Site","Same-Species",NA
"873",0.125498759466512,NA,"Ac","Cutibacterium_avidum","Ps","Cutibacterium_avidum",NA,"Inter-Site","Same-Species",NA
"874",0.125141471691531,NA,"Ch","Corynebacterium_kroppenstedtii","Ps","Corynebacterium_kroppenstedtii",NA,"Inter-Site","Same-Species",NA
"875",0.124763332699497,NA,"Ac","Cutibacterium_avidum","Ch","Cutibacterium_avidum",NA,"Inter-Site","Same-Species",NA
"876",-0.124729266537528,NA,"Ch","Corynebacterium_pseudogenitalium","Ax","Corynebacterium_pseudogenitalium",NA,"Inter-Site","Same-Species",NA
"877",0.123684003426665,NA,"Ub","Brevibacterium_casei","Vf","Brevibacterium_casei",NA,"Inter-Site","Same-Species",NA
"878",-0.123664859375469,NA,"Ub","Cutibacterium_granulosum","Ps","Cutibacterium_granulosum",NA,"Inter-Site","Same-Species",NA
"879",0.123477396292216,NA,"Ch","Corynebacterium_tuberculostearicum","Ps","Corynebacterium_tuberculostearicum",NA,"Inter-Site","Same-Species",NA
"880",-0.120888141086702,NA,"Ll","Brevibacterium_casei","Fo","Brevibacterium_casei",NA,"Inter-Site","Same-Species",NA
"881",0.120684883506459,NA,"Sc","Malassezia_globosa","Fo","Malassezia_globosa",NA,"Inter-Site","Same-Species",NA
"882",0.120666717738931,NA,"Vf","Corynebacterium_kroppenstedtii","Ps","Corynebacterium_kroppenstedtii",NA,"Inter-Site","Same-Species",NA
"883",-0.120511198055707,NA,"Ll","Corynebacterium_tuberculostearicum","Sc","Corynebacterium_tuberculostearicum",NA,"Inter-Site","Same-Species",NA
"884",0.120364933067456,NA,"Ac","Staphylococcus_hominis","Ch","Staphylococcus_hominis",NA,"Inter-Site","Same-Species",NA
"885",-0.120096423554198,NA,"Ub","Cutibacterium_avidum","Ax","Cutibacterium_avidum",NA,"Inter-Site","Same-Species",NA
"886",0.119116853764415,NA,"Ch","Brevibacterium_casei","Ax","Brevibacterium_casei",NA,"Inter-Site","Same-Species",NA
"887",-0.118306847164582,NA,"Sc","Micrococcus_luteus","Ax","Micrococcus_luteus",NA,"Inter-Site","Same-Species",NA
"888",-0.117827145429308,NA,"Vf","Corynebacterium_pseudogenitalium","Ch","Corynebacterium_pseudogenitalium",NA,"Inter-Site","Same-Species",NA
"889",0.11719940222555,NA,"Ub","Cutibacterium_granulosum","Vf","Cutibacterium_granulosum",NA,"Inter-Site","Same-Species",NA
"890",-0.116260275423375,NA,"Ac","Finegoldia_magna","Sc","Finegoldia_magna",NA,"Inter-Site","Same-Species",NA
"891",0.116248736194551,NA,"Ub","Staphylococcus_hominis","Ch","Staphylococcus_hominis",NA,"Inter-Site","Same-Species",NA
"892",-0.116117062637312,NA,"Ll","Malassezia_restricta","Ax","Malassezia_restricta",NA,"Inter-Site","Same-Species",NA
"893",0.115397930084114,NA,"Vf","Staphylococcus_epidermidis","Ps","Staphylococcus_epidermidis",NA,"Inter-Site","Same-Species",NA
"894",0.115166070112251,NA,"Ub","Staphylococcus_caprae_capitis","Sc","Staphylococcus_caprae_capitis",NA,"Inter-Site","Same-Species",NA
"895",0.115018867638056,NA,"Fo","Malassezia_globosa","Ps","Malassezia_globosa",NA,"Inter-Site","Same-Species",NA
"896",0.11417314214622,NA,"Sc","Corynebacterium_tuberculostearicum","Fo","Corynebacterium_tuberculostearicum",NA,"Inter-Site","Same-Species",NA
"897",0.114119480126739,NA,"Ch","Finegoldia_magna","Fo","Finegoldia_magna",NA,"Inter-Site","Same-Species",NA
"898",0.113473336833421,NA,"Vf","Cutibacterium_acnes","Ps","Cutibacterium_acnes",NA,"Inter-Site","Same-Species",NA
"899",-0.11325491224642,NA,"Ub","Micrococcus_luteus","Ps","Micrococcus_luteus",NA,"Inter-Site","Same-Species",NA
"900",-0.112927963142079,NA,"Ll","Cutibacterium_avidum","Ax","Cutibacterium_avidum",NA,"Inter-Site","Same-Species",NA
"901",0.112842199689441,NA,"Ll","Streptococcus_mitis_oralis_pneumoniae","Ub","Streptococcus_mitis_oralis_pneumoniae",NA,"Inter-Site","Same-Species",NA
"902",0.112605690310936,NA,"Ac","Cutibacterium_avidum","Sc","Cutibacterium_avidum",NA,"Inter-Site","Same-Species",NA
"903",0.112378301129108,NA,"Fo","Cutibacterium_granulosum","Ax","Cutibacterium_granulosum",NA,"Inter-Site","Same-Species",NA
"904",0.112250238787915,NA,"Ll","Cutibacterium_granulosum","Ac","Cutibacterium_granulosum",NA,"Inter-Site","Same-Species",NA
"905",0.112136920341537,NA,"Sc","Cutibacterium_acnes","Ax","Cutibacterium_acnes",NA,"Inter-Site","Same-Species",NA
"906",0.111959295878459,NA,"Fo","Staphylococcus_caprae_capitis","Ax","Staphylococcus_caprae_capitis",NA,"Inter-Site","Same-Species",NA
"907",-0.111867898969164,NA,"Vf","Streptococcus_mitis_oralis_pneumoniae","Sc","Streptococcus_mitis_oralis_pneumoniae",NA,"Inter-Site","Same-Species",NA
"908",0.111647057818204,NA,"Ch","Corynebacterium_kroppenstedtii","Ax","Corynebacterium_kroppenstedtii",NA,"Inter-Site","Same-Species",NA
"909",0.111284608059809,NA,"Ub","Cutibacterium_avidum","Ch","Cutibacterium_avidum",NA,"Inter-Site","Same-Species",NA
"910",0.110747934820397,NA,"Ub","Cutibacterium_acnes","Sc","Cutibacterium_acnes",NA,"Inter-Site","Same-Species",NA
"911",0.110142641975589,NA,"Ll","Finegoldia_magna","Ax","Finegoldia_magna",NA,"Inter-Site","Same-Species",NA
"912",-0.109833136147224,NA,"Ll","Staphylococcus_hominis","Sc","Staphylococcus_hominis",NA,"Inter-Site","Same-Species",NA
"913",0.108551000224314,NA,"Ub","Streptococcus_mitis_oralis_pneumoniae","Ps","Streptococcus_mitis_oralis_pneumoniae",NA,"Inter-Site","Same-Species",NA
"914",0.108506716560482,NA,"Ub","Corynebacterium_tuberculostearicum","Vf","Corynebacterium_tuberculostearicum",NA,"Inter-Site","Same-Species",NA
"915",-0.108244029266489,NA,"Ac","Streptococcus_mitis_oralis_pneumoniae","Ax","Streptococcus_mitis_oralis_pneumoniae",NA,"Inter-Site","Same-Species",NA
"916",0.107779651535019,NA,"Sc","Staphylococcus_epidermidis","Ch","Staphylococcus_epidermidis",NA,"Inter-Site","Same-Species",NA
